"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"HUDDINGE MATBÖRSEN",202221,2022-05-23,1133,111,0.0979699911738747,28,0.0247131509267432,28,0.0247131509267432,2,0.00176522506619594,15,0.0132391879964696,1,0.00088261253309797,0,0,0,0,18,0.0158870255957635,3,0.00264783759929391,6,0.00529567519858782,10,0.0088261253309797,94,0.0829655781112092,41,0.0361871138570168,17,0.0150044130626655,0,0,11,0.00970873786407767,11,0.00970873786407767,2,0.00176522506619594,0,0,11,0.00970873786407767,4,0.00353045013239188,1,0.00088261253309797,0,0,0,0,0,0,0,0,14,0.0123565754633716,4,0.00353045013239188,9,0.00794351279788173,10,0.0088261253309797,0,0,83,0.0732568402471315,22,0.0194174757281553,11,0.00970873786407767,0,0,9,0.00794351279788173
"HUDDINGE MATBÖRSEN",202220,2022-05-22,1166,141,0.120926243567753,26,0.0222984562607204,26,0.0222984562607204,0,0,45,0.0385934819897084,0,0,0,0,0,0,15,0.0128644939965695,2,0.00171526586620926,0,0,27,0.023156089193825,120,0.102915951972556,74,0.0634648370497427,21,0.0180102915951973,0,0,5,0.00428816466552316,5,0.00428816466552316,0,0,0,0,25,0.0214408233276158,20,0.0171526586620926,0,0,0,0,0,0,0,0,0,0,3,0.00257289879931389,12,0.0102915951972556,2,0.00171526586620926,26,0.0222984562607204,1,0.000857632933104631,115,0.0986277873070326,33,0.0283018867924528,5,0.00428816466552316,0,0,3,0.00257289879931389
"HUDDINGE MATBÖRSEN",202220,2022-05-21,1115,230,0.20627802690583,48,0.0430493273542601,48,0.0430493273542601,1,0.000896860986547085,38,0.0340807174887892,0,0,0,0,0,0,19,0.0170403587443946,7,0.0062780269058296,0,0,69,0.0618834080717489,205,0.183856502242152,114,0.102242152466368,25,0.0224215246636771,0,0,23,0.020627802690583,23,0.020627802690583,1,0.000896860986547085,0,0,26,0.0233183856502242,12,0.010762331838565,0,0,0,0,0,0,0,0,0,0,7,0.0062780269058296,12,0.010762331838565,7,0.0062780269058296,68,0.0609865470852018,1,0.000896860986547085,182,0.16322869955157,37,0.0331838565022422,23,0.020627802690583,0,0,8,0.00717488789237668
"HUDDINGE MATBÖRSEN",202220,2022-05-20,1169,310,0.265183917878529,53,0.0453378956372968,53,0.0453378956372968,4,0.00342172797262618,29,0.0248075278015398,4,0.00342172797262618,0,0,0,0,31,0.0265183917878529,6,0.00513259195893926,0,0,130,0.111206159110351,265,0.226689478186484,173,0.147989734816082,45,0.0384944396920445,0,0,8,0.00684345594525235,8,0.00684345594525235,4,0.00342172797262618,0,0,15,0.0128314798973482,14,0.0119760479041916,4,0.00342172797262618,0,0,0,0,0,0,0,0,11,0.00940975192472198,20,0.0171086398631309,6,0.00513259195893926,129,0.110350727117194,1,0.000855431993156544,257,0.219846022241232,69,0.0590248075278015,8,0.00684345594525235,0,0,7,0.00598802395209581
"HUDDINGE MATBÖRSEN",202220,2022-05-19,1111,160,0.144014401440144,39,0.0351035103510351,39,0.0351035103510351,2,0.0018001800180018,30,0.027002700270027,2,0.0018001800180018,0,0,0,0,25,0.0225022502250225,0,0,0,0,23,0.0207020702070207,131,0.117911791179118,64,0.0576057605760576,29,0.0261026102610261,0,0,10,0.009000900090009,10,0.009000900090009,2,0.0018001800180018,0,0,11,0.0099009900990099,19,0.0171017101710171,2,0.0018001800180018,0,0,0,0,0,0,0,0,10,0.009000900090009,15,0.0135013501350135,0,0,22,0.0198019801980198,1,0.0009000900090009,121,0.108910891089109,46,0.0414041404140414,10,0.009000900090009,0,0,1,0.0009000900090009
"HUDDINGE MATBÖRSEN",202220,2022-05-18,1065,145,0.136150234741784,46,0.0431924882629108,46,0.0431924882629108,2,0.00187793427230047,10,0.00938967136150235,1,0.000938967136150235,0,0,0,0,16,0.0150234741784038,1,0.000938967136150235,0,0,23,0.0215962441314554,113,0.106103286384977,40,0.0375586854460094,32,0.0300469483568075,0,0,14,0.0131455399061033,14,0.0131455399061033,2,0.00187793427230047,0,0,4,0.00375586854460094,6,0.00563380281690141,1,0.000938967136150235,0,0,0,0,0,0,0,0,5,0.00469483568075117,11,0.0103286384976526,1,0.000938967136150235,23,0.0215962441314554,0,0,99,0.0929577464788732,44,0.0413145539906103,14,0.0131455399061033,0,0,1,0.000938967136150235
"HUDDINGE MATBÖRSEN",202220,2022-05-17,1040,113,0.108653846153846,21,0.0201923076923077,21,0.0201923076923077,6,0.00576923076923077,30,0.0288461538461538,0,0,0,0,0,0,15,0.0144230769230769,1,0.000961538461538462,5,0.00480769230769231,14,0.0134615384615385,98,0.0942307692307692,56,0.0538461538461538,15,0.0144230769230769,0,0,6,0.00576923076923077,6,0.00576923076923077,6,0.00576923076923077,0,0,5,0.00480769230769231,25,0.0240384615384615,0,0,0,0,0,0,0,0,0,0,6,0.00576923076923077,9,0.00865384615384615,6,0.00576923076923077,14,0.0134615384615385,0,0,92,0.0884615384615385,24,0.0230769230769231,6,0.00576923076923077,0,0,6,0.00576923076923077
"HUDDINGE MATBÖRSEN",202220,2022-05-16,1023,108,0.105571847507331,25,0.0244379276637341,25,0.0244379276637341,5,0.00488758553274682,28,0.0273704789833822,0,0,0,0,0,0,13,0.0127077223851417,1,0.000977517106549365,4,0.00391006842619746,7,0.00684261974584555,92,0.0899315738025415,50,0.0488758553274682,16,0.0156402737047898,0,0,9,0.00879765395894428,9,0.00879765395894428,5,0.00488758553274682,0,0,13,0.0127077223851417,15,0.0146627565982405,0,0,0,0,0,0,0,0,0,0,10,0.00977517106549365,3,0.00293255131964809,5,0.00488758553274682,7,0.00684261974584555,0,0,83,0.0811339198435973,19,0.0185728250244379,9,0.00879765395894428,0,0,5,0.00488758553274682
"HUDDINGE MATBÖRSEN",202219,2022-05-15,1172,129,0.110068259385666,34,0.0290102389078498,34,0.0290102389078498,2,0.00170648464163823,28,0.0238907849829352,0,0,0,0,0,0,9,0.00767918088737201,2,0.00170648464163823,8,0.0068259385665529,12,0.0102389078498294,107,0.091296928327645,46,0.0392491467576792,22,0.0187713310580205,0,0,12,0.0102389078498294,12,0.0102389078498294,2,0.00170648464163823,0,0,28,0.0238907849829352,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00341296928327645,5,0.00426621160409556,10,0.00853242320819113,12,0.0102389078498294,0,0,95,0.0810580204778157,27,0.023037542662116,12,0.0102389078498294,0,0,10,0.00853242320819113
"HUDDINGE MATBÖRSEN",202219,2022-05-14,1228,147,0.119706840390879,18,0.0146579804560261,18,0.0146579804560261,2,0.00162866449511401,12,0.00977198697068404,0,0,0,0,0,0,15,0.012214983713355,0,0,6,0.00488599348534202,76,0.0618892508143322,139,0.113192182410423,91,0.0741042345276873,8,0.00651465798045603,0,0,10,0.00814332247557003,10,0.00814332247557003,2,0.00162866449511401,0,0,12,0.00977198697068404,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00244299674267101,12,0.00977198697068404,6,0.00488599348534202,74,0.0602605863192182,2,0.00162866449511401,129,0.105048859934853,20,0.0162866449511401,10,0.00814332247557003,0,0,8,0.00651465798045603
"HUDDINGE MATBÖRSEN",202219,2022-05-13,1196,165,0.137959866220736,24,0.020066889632107,24,0.020066889632107,3,0.00250836120401338,6,0.00501672240802676,1,0.000836120401337793,0,0,0,0,14,0.0117056856187291,8,0.00668896321070234,5,0.00418060200668896,80,0.0668896321070234,148,0.123745819397993,88,0.0735785953177258,17,0.0142140468227425,0,0,7,0.00585284280936455,7,0.00585284280936455,3,0.00250836120401338,0,0,6,0.00501672240802676,0,0,1,0.000836120401337793,0,0,0,0,0,0,0,0,6,0.00501672240802676,8,0.00668896321070234,13,0.0108695652173913,73,0.0610367892976589,7,0.00585284280936455,141,0.117892976588629,26,0.0217391304347826,7,0.00585284280936455,0,0,20,0.0167224080267559
"HUDDINGE MATBÖRSEN",202219,2022-05-12,1042,103,0.0988483685220729,26,0.0249520153550864,26,0.0249520153550864,6,0.00575815738963532,16,0.0153550863723608,0,0,0,0,0,0,13,0.0124760076775432,0,0,0,0,16,0.0153550863723608,85,0.081573896353167,47,0.04510556621881,18,0.017274472168906,0,0,8,0.00767754318618042,8,0.00767754318618042,6,0.00575815738963532,0,0,16,0.0153550863723608,0,0,0,0,0,0,0,0,0,0,0,0,9,0.00863723608445298,4,0.00383877159309021,0,0,16,0.0153550863723608,0,0,77,0.0738963531669866,22,0.0211132437619962,8,0.00767754318618042,0,0,0,0
"HUDDINGE MATBÖRSEN",202219,2022-05-11,1031,117,0.113482056256062,32,0.0310378273520854,32,0.0310378273520854,4,0.00387972841901067,15,0.01454898157129,2,0.00193986420950533,0,0,0,0,23,0.0223084384093113,0,0,1,0.000969932104752667,8,0.00775945683802134,98,0.0950533462657614,38,0.0368574199806014,19,0.0184287099903007,0,0,13,0.0126091173617847,13,0.0126091173617847,4,0.00387972841901067,0,0,15,0.01454898157129,0,0,2,0.00193986420950533,0,0,0,0,0,0,0,0,11,0.0106692531522793,12,0.011639185257032,1,0.000969932104752667,8,0.00775945683802134,0,0,85,0.0824442289039767,33,0.032007759456838,13,0.0126091173617847,0,0,1,0.000969932104752667
"HUDDINGE MATBÖRSEN",202219,2022-05-10,1018,100,0.0982318271119843,21,0.0206286836935167,21,0.0206286836935167,3,0.00294695481335953,9,0.00884086444007859,2,0.00196463654223969,0,0,0,0,24,0.0235756385068762,2,0.00196463654223969,0,0,18,0.0176817288801572,91,0.0893909626719057,39,0.0383104125736739,9,0.00884086444007859,0,0,12,0.0117878192534381,12,0.0117878192534381,3,0.00294695481335953,0,0,9,0.00884086444007859,0,0,2,0.00196463654223969,0,0,0,0,0,0,0,0,10,0.00982318271119843,14,0.0137524557956778,2,0.00196463654223969,17,0.0166994106090373,1,0.000982318271119843,79,0.0776031434184676,25,0.0245579567779961,12,0.0117878192534381,0,0,3,0.00294695481335953
"HUDDINGE MATBÖRSEN",202219,2022-05-09,924,96,0.103896103896104,30,0.0324675324675325,30,0.0324675324675325,7,0.00757575757575758,0,0,0,0,0,0,0,0,15,0.0162337662337662,0,0,6,0.00649350649350649,8,0.00865800865800866,79,0.0854978354978355,23,0.0248917748917749,17,0.0183982683982684,0,0,13,0.0140692640692641,13,0.0140692640692641,7,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.00865800865800866,7,0.00757575757575758,6,0.00649350649350649,8,0.00865800865800866,0,0,66,0.0714285714285714,24,0.025974025974026,13,0.0140692640692641,0,0,6,0.00649350649350649
"HUDDINGE MATBÖRSEN",202218,2022-05-08,1087,161,0.148114075436983,38,0.0349586016559338,38,0.0349586016559338,5,0.00459981600735971,26,0.0239190432382705,2,0.00183992640294388,0,0,0,0,19,0.0174793008279669,5,0.00459981600735971,14,0.0128794848206072,14,0.0128794848206072,135,0.124195032198712,54,0.0496780128794848,26,0.0239190432382705,0,0,12,0.0110395584176633,12,0.0110395584176633,5,0.00459981600735971,0,0,26,0.0239190432382705,0,0,2,0.00183992640294388,0,0,0,0,0,0,0,0,9,0.00827966881324747,10,0.00919963201471941,19,0.0174793008279669,14,0.0128794848206072,0,0,123,0.113155473781049,38,0.0349586016559338,12,0.0110395584176633,0,0,19,0.0174793008279669
"HUDDINGE MATBÖRSEN",202218,2022-05-07,1136,223,0.196302816901408,46,0.0404929577464789,46,0.0404929577464789,1,0.000880281690140845,26,0.022887323943662,0,0,0,0,2,0.00176056338028169,29,0.0255281690140845,4,0.00352112676056338,9,0.00792253521126761,60,0.0528169014084507,189,0.16637323943662,93,0.0818661971830986,34,0.0299295774647887,0,0,12,0.0105633802816901,12,0.0105633802816901,1,0.000880281690140845,0,0,26,0.022887323943662,0,0,0,0,0,0,0,0,0,0,0,0,9,0.00792253521126761,22,0.0193661971830986,13,0.011443661971831,57,0.0501760563380282,3,0.00264084507042254,177,0.15580985915493,56,0.0492957746478873,12,0.0105633802816901,0,0,16,0.0140845070422535
"HUDDINGE MATBÖRSEN",202218,2022-05-06,1192,218,0.182885906040268,40,0.0335570469798658,40,0.0335570469798658,3,0.00251677852348993,19,0.0159395973154362,3,0.00251677852348993,0,0,3,0.00251677852348993,26,0.0218120805369128,8,0.00671140939597315,5,0.00419463087248322,71,0.0595637583892617,192,0.161073825503356,106,0.0889261744966443,26,0.0218120805369128,0,0,14,0.011744966442953,14,0.011744966442953,3,0.00251677852348993,0,0,19,0.0159395973154362,0,0,3,0.00251677852348993,0,0,0,0,0,0,0,0,13,0.0109060402684564,16,0.0134228187919463,13,0.0109060402684564,71,0.0595637583892617,0,0,178,0.149328859060403,45,0.037751677852349,14,0.011744966442953,0,0,13,0.0109060402684564
"HUDDINGE MATBÖRSEN",202218,2022-05-05,978,108,0.110429447852761,25,0.0255623721881391,25,0.0255623721881391,1,0.00102249488752556,12,0.0122699386503067,0,0,0,0,0,0,25,0.0255623721881391,2,0.00204498977505112,5,0.00511247443762781,13,0.0132924335378323,93,0.0950920245398773,37,0.0378323108384458,15,0.0153374233128834,0,0,10,0.0102249488752556,10,0.0102249488752556,1,0.00102249488752556,0,0,11,0.0112474437627812,1,0.00102249488752556,0,0,0,0,0,0,0,0,0,0,11,0.0112474437627812,14,0.0143149284253579,7,0.00715746421267894,13,0.0132924335378323,0,0,83,0.0848670756646217,29,0.0296523517382413,10,0.0102249488752556,0,0,7,0.00715746421267894
"HUDDINGE MATBÖRSEN",202218,2022-05-04,1021,150,0.146914789422135,32,0.0313418217433888,32,0.0313418217433888,4,0.0039177277179236,34,0.0333006856023506,7,0.00685602350636631,0,0,2,0.0019588638589618,24,0.0235063663075416,3,0.0029382957884427,0,0,12,0.0117531831537708,127,0.124387855044074,67,0.0656219392752204,23,0.0225269343780607,0,0,9,0.00881488736532811,9,0.00881488736532811,4,0.0039177277179236,0,0,22,0.0215475024485798,12,0.0117531831537708,7,0.00685602350636631,0,0,0,0,0,0,0,0,17,0.0166503428011753,9,0.00881488736532811,3,0.0029382957884427,12,0.0117531831537708,0,0,118,0.115572967678746,39,0.0381978452497551,9,0.00881488736532811,0,0,3,0.0029382957884427
"HUDDINGE MATBÖRSEN",202218,2022-05-03,977,118,0.120777891504606,23,0.0235414534288639,23,0.0235414534288639,4,0.00409416581371546,20,0.0204708290685773,1,0.00102354145342886,0,0,1,0.00102354145342886,26,0.0266120777891505,3,0.00307062436028659,2,0.00204708290685773,15,0.015353121801433,104,0.106448311156602,56,0.0573183213920164,14,0.0143295803480041,0,0,9,0.00921187308085977,9,0.00921187308085977,4,0.00409416581371546,0,0,11,0.0112589559877175,9,0.00921187308085977,1,0.00102354145342886,0,0,0,0,0,0,0,0,17,0.0174002047082907,10,0.0102354145342886,5,0.00511770726714432,15,0.015353121801433,0,0,95,0.0972364380757421,25,0.0255885363357216,9,0.00921187308085977,0,0,5,0.00511770726714432
"HUDDINGE MATBÖRSEN",202218,2022-05-02,925,97,0.104864864864865,30,0.0324324324324324,30,0.0324324324324324,3,0.00324324324324324,16,0.0172972972972973,1,0.00108108108108108,0,0,1,0.00108108108108108,10,0.0108108108108108,0,0,1,0.00108108108108108,5,0.00540540540540541,75,0.0810810810810811,30,0.0324324324324324,22,0.0237837837837838,0,0,8,0.00864864864864865,8,0.00864864864864865,3,0.00324324324324324,0,0,16,0.0172972972972973,0,0,1,0.00108108108108108,0,0,0,0,0,0,0,0,6,0.00648648648648649,5,0.00540540540540541,1,0.00108108108108108,5,0.00540540540540541,0,0,67,0.0724324324324324,28,0.0302702702702703,8,0.00864864864864865,0,0,1,0.00108108108108108
"HUDDINGE MATBÖRSEN",202217,2022-05-01,1162,146,0.125645438898451,37,0.03184165232358,37,0.03184165232358,2,0.00172117039586919,22,0.0189328743545611,0,0,0,0,2,0.00172117039586919,25,0.0215146299483649,3,0.00258175559380379,3,0.00258175559380379,15,0.0129087779690189,121,0.104130808950086,49,0.0421686746987952,25,0.0215146299483649,0,0,12,0.0103270223752151,12,0.0103270223752151,2,0.00172117039586919,0,0,22,0.0189328743545611,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0103270223752151,15,0.0129087779690189,6,0.00516351118760757,13,0.0111876075731497,2,0.00172117039586919,109,0.0938037865748709,40,0.0344234079173838,12,0.0103270223752151,0,0,8,0.00688468158347676
"HUDDINGE MATBÖRSEN",202217,2022-04-30,1147,184,0.160418482999128,36,0.031386224934612,36,0.031386224934612,1,0.000871839581517001,21,0.018308631211857,0,0,0,0,1,0.000871839581517001,17,0.014821272885789,0,0,7,0.00610287707061901,65,0.0566695727986051,156,0.136006974716652,92,0.0802092414995641,28,0.024411508282476,0,0,8,0.00697471665213601,8,0.00697471665213601,1,0.000871839581517001,0,0,21,0.018308631211857,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00523103748910201,12,0.010462074978204,7,0.00610287707061901,64,0.0557977332170881,1,0.000871839581517001,148,0.129032258064516,40,0.03487358326068,8,0.00697471665213601,0,0,8,0.00697471665213601
"HUDDINGE MATBÖRSEN",202217,2022-04-29,1133,170,0.150044130626655,29,0.0255957634598411,29,0.0255957634598411,3,0.00264783759929391,12,0.0105913503971756,1,0.00088261253309797,0,0,0,0,15,0.0132391879964696,9,0.00794351279788173,0,0,72,0.0635481023830538,157,0.138570167696381,86,0.0759046778464254,13,0.0114739629302736,0,0,16,0.0141218005295675,16,0.0141218005295675,1,0.00088261253309797,2,0.00176522506619594,12,0.0105913503971756,0,0,1,0.00088261253309797,0,0,0,0,0,0,0,0,3,0.00264783759929391,12,0.0105913503971756,9,0.00794351279788173,70,0.0617828773168579,2,0.00176522506619594,141,0.124448367166814,28,0.0247131509267432,16,0.0141218005295675,0,0,11,0.00970873786407767
"HUDDINGE MATBÖRSEN",202217,2022-04-28,959,109,0.113660062565172,29,0.0302398331595412,29,0.0302398331595412,7,0.0072992700729927,12,0.0125130344108446,0,0,0,0,0,0,16,0.0166840458811262,4,0.00417101147028154,0,0,12,0.0125130344108446,91,0.0948905109489051,36,0.0375391032325339,18,0.0187695516162669,0,0,11,0.0114702815432742,11,0.0114702815432742,4,0.00417101147028154,3,0.00312825860271116,12,0.0125130344108446,0,0,0,0,0,0,0,0,0,0,0,0,8,0.00834202294056309,8,0.00834202294056309,4,0.00417101147028154,12,0.0125130344108446,0,0,80,0.0834202294056309,29,0.0302398331595412,11,0.0114702815432742,0,0,4,0.00417101147028154
"HUDDINGE MATBÖRSEN",202217,2022-04-27,1011,88,0.0870425321463897,19,0.0187932739861523,19,0.0187932739861523,6,0.00593471810089021,16,0.0158259149357072,0,0,0,0,0,0,11,0.0108803165182987,1,0.000989119683481701,4,0.0039564787339268,12,0.0118694362017804,78,0.0771513353115727,37,0.0365974282888229,10,0.00989119683481701,0,0,9,0.00890207715133531,9,0.00890207715133531,3,0.0029673590504451,3,0.0029673590504451,16,0.0158259149357072,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00593471810089021,5,0.00494559841740851,5,0.00494559841740851,12,0.0118694362017804,0,0,69,0.0682492581602374,18,0.0178041543026706,9,0.00890207715133531,0,0,5,0.00494559841740851
"HUDDINGE MATBÖRSEN",202217,2022-04-26,998,122,0.122244488977956,33,0.0330661322645291,33,0.0330661322645291,4,0.00400801603206413,11,0.0110220440881764,0,0,0,0,0,0,20,0.0200400801603206,1,0.00100200400801603,5,0.00501002004008016,15,0.0150300601202405,104,0.104208416833667,39,0.0390781563126252,18,0.0180360721442886,0,0,15,0.0150300601202405,15,0.0150300601202405,3,0.0030060120240481,1,0.00100200400801603,11,0.0110220440881764,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0110220440881764,9,0.00901803607214429,6,0.00601202404809619,14,0.0140280561122244,1,0.00100200400801603,89,0.0891783567134269,28,0.0280561122244489,15,0.0150300601202405,0,0,7,0.00701402805611222
"HUDDINGE MATBÖRSEN",202217,2022-04-25,979,103,0.105209397344229,29,0.0296220633299285,29,0.0296220633299285,9,0.00919305413687436,13,0.0132788559754852,2,0.00204290091930541,0,0,1,0.00102145045965271,3,0.00306435137895812,0,0,6,0.00612870275791624,11,0.0112359550561798,81,0.0827374872318693,33,0.0337078651685393,22,0.0224719101123595,0,0,7,0.00715015321756895,7,0.00715015321756895,5,0.00510725229826353,4,0.00408580183861083,13,0.0132788559754852,0,0,2,0.00204290091930541,0,0,0,0,0,0,0,0,4,0.00408580183861083,0,0,6,0.00612870275791624,11,0.0112359550561798,0,0,74,0.0755873340143003,28,0.0286006128702758,7,0.00715015321756895,0,0,6,0.00612870275791624
"HEDEMORA GUSSARVET",202241,2022-10-16,1495,657.046,0.439495652173913,216.046,0.14451237458194,186,0.124414715719064,49,0.0327759197324415,39,0.0260869565217391,0,0,0,0,36,0.0240802675585284,22,0.0147157190635452,5,0.00334448160535117,59,0.0394648829431438,45,0.0301003344481605,517.046,0.34585016722408,172.046,0.11508093645485,140,0.0936454849498328,30.046,0.0200976588628763,46,0.0307692307692308,46,0.0307692307692308,25,0.0167224080267559,24,0.0160535117056856,36,0.0240802675585284,3,0.0020066889632107,0,0,0,0,0,0,0,0,0,0,36,0.0240802675585284,22,0.0147157190635452,64,0.042809364548495,42,0.0280936454849498,3,0.0020066889632107,471.046,0.315080936454849,186,0.124414715719064,46,0.0307692307692308,0,0,67,0.0448160535117057
"HEDEMORA GUSSARVET",202241,2022-10-15,1794,947.455,0.528124303232999,256.437,0.142941471571906,231,0.12876254180602,39,0.0217391304347826,48,0.0267558528428094,0,0,1.018,0.000567447045707915,31,0.0172798216276477,78,0.0434782608695652,7,0.00390189520624303,105,0.0585284280936455,151,0.0841694537346711,799.183,0.445475473801561,309.437,0.172484392419175,149,0.0830546265328874,25.437,0.0141789297658863,82,0.0457079152731327,82,0.0457079152731327,15,0.00836120401337793,24,0.0133779264214047,35,0.0195094760312152,13,0.0072463768115942,0,0,1.018,0.000567447045707915,0,0,0.728,0.000405797101449275,0,0,83,0.0462653288740245,26,0.0144927536231884,112,0.0624303232998885,138,0.0769230769230769,13,0.0072463768115942,716.455,0.399361761426979,199,0.11092530657748,82,0.0457079152731327,1.018,0.000567447045707915,125,0.0696767001114827
"HEDEMORA GUSSARVET",202241,2022-10-14,2193,1608.866,0.733637026903785,458.494,0.209071591427269,418,0.190606475148199,78,0.0355677154582763,31,0.0141358869129047,0,0,1.372,0.00062562699498404,41,0.0186958504331965,175,0.0797993616051072,25,0.0113999088007296,108,0.0492476060191518,273,0.124487004103967,1357.268,0.618909256725946,523.494,0.238711354309166,252,0.114911080711354,40.494,0.0184651162790698,166,0.0756953944368445,166,0.0756953944368445,25,0.0113999088007296,53,0.0241678066575467,19,0.00866393068855449,12,0.00547195622435021,0,0,0.402,0.000183310533515732,0,0,0.402,0.000183310533515732,0.97,0.000442316461468308,164,0.0747834017327861,52,0.0237118103055176,133,0.0606475148198814,263,0.119927040583675,10,0.00455996352029184,1190.866,0.543030551755586,357,0.162790697674419,166,0.0756953944368445,1.372,0.00062562699498404,143,0.0652074783401733
"HEDEMORA GUSSARVET",202241,2022-10-13,1666,1220.326,0.732488595438175,413.09,0.247953181272509,352,0.211284513805522,58,0.0348139255702281,46,0.0276110444177671,1,0.000600240096038415,1.236,0.000741896758703481,37,0.0222088835534214,138,0.0828331332533013,4,0.00240096038415366,74,0.0444177671068427,96,0.0576230492196879,1016.326,0.610039615846339,351.09,0.210738295318127,204,0.122448979591837,61.09,0.0366686674669868,148,0.0888355342136855,148,0.0888355342136855,11,0.00660264105642257,47,0.0282112845138055,34,0.0204081632653061,12,0.00720288115246098,1,0.000600240096038415,0.968,0.000581032412965186,0,0,0,0,0.268,0.000160864345738295,148,0.0888355342136855,27,0.0162064825930372,78,0.0468187274909964,85,0.0510204081632653,11,0.00660264105642257,868.326,0.521204081632653,279,0.167466986794718,148,0.0888355342136855,1.236,0.000741896758703481,89,0.053421368547419
"HEDEMORA GUSSARVET",202241,2022-10-12,1503,833.774,0.554739853626081,242.312,0.161218895542249,211,0.140385894876913,71,0.0472388556220892,33,0.0219560878243513,0,0,0.462,0.000307385229540918,31,0.0206254158349967,109,0.072521623419827,1,0.000665335994677312,86,0.0572188955422488,49,0.0326014637391883,743.17,0.494457751164338,248.312,0.165210911510313,91,0.0605455755156354,31.312,0.020833000665336,120,0.0798403193612774,120,0.0798403193612774,26,0.0172987358616101,45,0.029940119760479,26,0.0172987358616101,7,0.00465735196274118,0,0,0.462,0.000307385229540918,0,0,0.396,0.000263473053892216,0,0,115,0.0765136393878909,25,0.0166333998669328,87,0.0578842315369262,43,0.0286094477711244,6,0.00399201596806387,622.774,0.414353958749168,161,0.107119095143047,120,0.0798403193612774,0.462,0.000307385229540918,93,0.06187624750499
